Product Id,Timestamp,ExtraCheck
1752,2017-12-15 13:10:18,true
1815,2017-12-15 13:10:18,true
2329,2017-12-15 13:10:18,true
3069,2017-12-15 13:10:18,true
3075,2017-12-15 13:10:18,true
3160,2017-12-15 13:10:18,true
3408,2017-12-15 13:11:18,true
3536,2017-12-15 13:11:18,true
3896,2017-12-15 13:11:18,true
4282,2017-12-15 13:11:18,true
4576,2017-12-15 13:11:18,true
4636,2017-12-15 13:11:18,true
4931,2017-12-15 13:11:18,true
5896,2017-12-15 13:11:18,true
6226,2017-12-15 13:11:18,true
6529,2017-12-15 13:11:18,true
6552,2017-12-15 13:11:18,true
1829,2017-12-15 13:11:18,true
3249,2017-12-15 13:11:18,true
3631,2017-12-15 13:11:18,true
4382,2017-12-15 13:11:18,true
4470,2017-12-15 13:11:18,true
4588,2017-12-15 13:11:18,true
5293,2017-12-15 13:11:18,true
5669,2017-12-15 13:11:18,true
5940,2017-12-15 13:11:18,true
6637,2017-12-15 13:11:18,true
6798,2017-12-15 13:11:18,true
6906,2017-12-15 13:11:18,true
7056,2017-12-15 13:11:18,true
7075,2017-12-15 13:11:18,true
7378,2017-12-15 13:11:18,true
7433,2017-12-15 13:11:18,true
203,2017-12-15 13:15:18,true
116,2017-12-15 13:20:18,true
858,2017-12-15 13:20:18,true
882,2017-12-15 13:20:18,true
1058,2017-12-15 13:20:18,true
1076,2017-12-15 13:20:18,true
1249,2017-12-15 13:20:18,true
423,2017-12-15 13:21:18,true
945,2017-12-15 13:21:18,true
840,2017-12-15 13:32:18,true
1751,2017-12-15 13:38:18,true
1816,2017-12-15 13:38:18,true
1819,2017-12-15 13:38:18,true
1828,2017-12-15 13:38:18,true
1940,2017-12-15 13:38:18,true
2073,2017-12-15 13:38:18,true
2443,2017-12-15 13:38:18,true
2592,2017-12-15 13:38:18,true
3220,2017-12-15 13:38:18,true
5460,2017-12-15 13:38:18,true
7077,2017-12-15 13:38:18,true
7102,2017-12-15 13:38:18,true
7573,2017-12-15 13:38:18,true
8279,2017-12-15 13:38:18,true
8328,2017-12-15 13:38:18,true
8392,2017-12-15 13:38:18,true
51,2017-12-15 13:42:18,true
310,2017-12-15 13:42:18,true
720,2017-12-15 13:42:18,true
871,2017-12-15 13:42:18,true
1189,2017-12-15 13:42:18,true
1408,2017-12-15 13:42:18,true
4143,2017-12-15 13:42:18,true
4988,2017-12-15 13:42:18,true
4994,2017-12-15 13:42:18,true
5201,2017-12-15 13:43:18,true
5693,2017-12-15 13:43:18,true
5907,2017-12-15 13:43:18,true
7112,2017-12-15 13:43:18,true
7177,2017-12-15 13:43:18,true
7464,2017-12-15 13:43:18,true
7516,2017-12-15 13:43:18,true
7886,2017-12-15 13:43:18,true
8043,2017-12-15 13:43:18,true
9136,2017-12-15 13:43:18,true
9143,2017-12-15 13:43:18,true
2055,2017-12-15 13:44:18,true
2501,2017-12-15 13:44:18,true
2645,2017-12-15 13:44:18,true
2771,2017-12-15 13:44:18,true
2851,2017-12-15 13:44:18,true
3050,2017-12-15 13:44:18,true
3102,2017-12-15 13:44:18,true
3600,2017-12-15 13:44:18,true
3928,2017-12-15 13:44:18,true
4463,2017-12-15 13:44:18,true
4555,2017-12-15 13:44:18,true
4971,2017-12-15 13:44:18,true
5091,2017-12-15 13:44:18,true
5420,2017-12-15 13:44:18,true
6604,2017-12-15 13:44:18,true
816,2017-12-15 13:53:18,true
1446,2017-12-15 13:53:18,true
1838,2017-12-15 13:53:18,true
2102,2017-12-15 13:53:18,true
2430,2017-12-15 13:53:18,true
2742,2017-12-15 13:53:18,true
2837,2017-12-15 13:53:18,true
3317,2017-12-15 13:53:18,true
3762,2017-12-15 13:53:18,true
4476,2017-12-15 13:53:18,true
4788,2017-12-15 13:53:18,true
6778,2017-12-15 13:53:18,true
6879,2017-12-15 13:53:18,true
7639,2017-12-15 13:53:18,true
7802,2017-12-15 13:53:18,true
7990,2017-12-15 13:53:18,true
8326,2017-12-15 13:53:18,true
8747,2017-12-15 13:53:18,true
9105,2017-12-15 13:53:18,true
9480,2017-12-15 13:53:18,true
2525,2017-12-15 13:58:18,true
905,2017-12-15 14:18:18,true
988,2017-12-15 14:18:18,true
1574,2017-12-15 14:18:18,true
2863,2017-12-15 14:18:18,true
3763,2017-12-15 14:18:18,true
5131,2017-12-15 14:18:18,true
5824,2017-12-15 14:18:18,true
7050,2017-12-15 14:18:18,true
7325,2017-12-15 14:18:18,true
7436,2017-12-15 14:18:18,true
7448,2017-12-15 14:18:18,true
7589,2017-12-15 14:18:18,true
7691,2017-12-15 14:18:18,true
7707,2017-12-15 14:18:18,true
8013,2017-12-15 14:18:18,true
8191,2017-12-15 14:18:18,true
8524,2017-12-15 14:18:18,true
8835,2017-12-15 14:18:18,true
8900,2017-12-15 14:18:18,true
9351,2017-12-15 14:18:18,true
676,2017-12-15 14:19:18,true
1226,2017-12-15 14:19:18,true
1309,2017-12-15 14:19:18,true
2253,2017-12-15 14:19:18,true
2730,2017-12-15 14:19:18,true
4178,2017-12-15 14:20:18,true
4277,2017-12-15 14:20:18,true
4869,2017-12-15 14:20:18,true
5257,2017-12-15 14:20:18,true
5656,2017-12-15 14:20:18,true
5726,2017-12-15 14:20:18,true
5875,2017-12-15 14:20:18,true
6519,2017-12-15 14:20:18,true
6530,2017-12-15 14:20:18,true
7190,2017-12-15 14:20:18,true
7230,2017-12-15 14:20:18,true
7256,2017-12-15 14:20:18,true
7330,2017-12-15 14:20:18,true
7446,2017-12-15 14:20:18,true
8444,2017-12-15 14:20:18,true
3345,2017-12-15 14:31:18,true
3380,2017-12-15 14:31:18,true
3994,2017-12-15 14:31:18,true
4727,2017-12-15 14:31:18,true
4901,2017-12-15 14:31:18,true
4902,2017-12-15 14:31:18,true
5602,2017-12-15 14:31:18,true
5698,2017-12-15 14:31:18,true
6052,2017-12-15 14:31:18,true
6966,2017-12-15 14:31:18,true
7263,2017-12-15 14:31:18,true
9277,2017-12-15 14:31:18,true
9382,2017-12-15 14:31:18,true
9389,2017-12-15 14:31:18,true
9610,2017-12-15 14:31:18,true
9750,2017-12-15 14:31:18,true
9770,2017-12-15 14:31:18,true
9924,2017-12-15 14:31:18,true
77,2017-12-15 14:36:18,true
1044,2017-12-15 14:36:18,true
2039,2017-12-15 14:36:18,true
2157,2017-12-15 14:36:18,true
2203,2017-12-15 14:36:18,true
118,2017-12-15 14:39:18,true
276,2017-12-15 14:39:18,true
909,2017-12-15 14:39:18,true
1604,2017-12-15 14:39:18,true
1659,2017-12-15 14:39:18,true
1938,2017-12-15 14:39:18,true
2113,2017-12-15 14:39:18,true
2670,2017-12-15 14:39:18,true
2870,2017-12-15 14:39:18,true
3185,2017-12-15 14:39:18,true
3519,2017-12-15 14:39:18,true
3604,2017-12-15 14:39:18,true
4040,2017-12-15 14:39:18,true
4389,2017-12-15 14:39:18,true
4958,2017-12-15 14:39:18,true
5057,2017-12-15 14:39:18,true
6430,2017-12-15 14:39:18,true
6587,2017-12-15 14:39:18,true
6669,2017-12-15 14:39:18,true
7135,2017-12-15 14:39:18,true
73,2017-12-15 14:45:18,true
110,2017-12-15 14:45:18,true
234,2017-12-15 14:45:18,true
1708,2017-12-15 14:45:18,true
2493,2017-12-15 14:45:18,true
2568,2017-12-15 14:45:18,true
2606,2017-12-15 14:45:18,true
3298,2017-12-15 14:45:18,true
3702,2017-12-15 14:45:18,true
5438,2017-12-15 14:45:18,true
7039,2017-12-15 14:45:18,true
8758,2017-12-15 14:45:18,true
9127,2017-12-15 14:45:18,true
9271,2017-12-15 14:45:18,true
9935,2017-12-15 14:45:18,true
9941,2017-12-15 14:45:18,true
9972,2017-12-15 14:45:18,true
9996,2017-12-15 14:45:18,true
9997,2017-12-15 14:45:18,true
9999,2017-12-15 14:45:18,true
3007,2017-12-15 14:57:18,true
3451,2017-12-15 14:57:18,true
4115,2017-12-15 14:57:18,true
7137,2017-12-15 14:57:18,true
7520,2017-12-15 14:57:18,true
7995,2017-12-15 14:57:18,true
8641,2017-12-15 14:57:18,true
8690,2017-12-15 14:57:18,true
8712,2017-12-15 14:57:18,true
9070,2017-12-15 14:57:18,true
9144,2017-12-15 14:57:18,true
9219,2017-12-15 14:57:18,true
9281,2017-12-15 14:57:18,true
9329,2017-12-15 14:57:18,true
9538,2017-12-15 14:57:18,true
784,2017-12-15 15:03:18,true
956,2017-12-15 15:03:18,true
2485,2017-12-15 15:03:18,true
2740,2017-12-15 15:03:18,true
3411,2017-12-15 15:03:18,true
3522,2017-12-15 15:03:18,true
3725,2017-12-15 15:03:18,true
4015,2017-12-15 15:03:18,true
89,2017-12-15 15:03:18,true
432,2017-12-15 15:03:18,true
687,2017-12-15 15:03:18,true
1429,2017-12-15 15:03:18,true
1548,2017-12-15 15:03:18,true
1986,2017-12-15 15:03:18,true
3267,2017-12-15 15:03:18,true
3834,2017-12-15 15:03:18,true
4153,2017-12-15 15:03:18,true
855,2017-12-15 15:04:18,true
1098,2017-12-15 15:04:18,true
1121,2017-12-15 15:04:18,true
1347,2017-12-15 15:04:18,true
1393,2017-12-15 15:04:18,true
1871,2017-12-15 15:04:18,true
2127,2017-12-15 15:04:18,true
2535,2017-12-15 15:04:18,true
2639,2017-12-15 15:04:18,true
4516,2017-12-15 15:05:18,true
4570,2017-12-15 15:05:18,true
4757,2017-12-15 15:05:18,true
5507,2017-12-15 15:05:18,true
448,2017-12-15 15:05:18,true
638,2017-12-15 15:05:18,true
1183,2017-12-15 15:05:18,true
1694,2017-12-15 15:05:18,true
2030,2017-12-15 15:05:18,true
2172,2017-12-15 15:05:18,true
2204,2017-12-15 15:05:18,true
2488,2017-12-15 15:05:18,true
3088,2017-12-15 15:05:18,true
4682,2017-12-15 15:05:18,true
5029,2017-12-15 15:05:18,true
5050,2017-12-15 15:05:18,true
5899,2017-12-15 15:05:18,true
6440,2017-12-15 15:05:18,true
7123,2017-12-15 15:05:18,true
7551,2017-12-15 15:05:18,true
7750,2017-12-15 15:05:18,true
7897,2017-12-15 15:05:18,true
9648,2017-12-15 15:05:18,true
9763,2017-12-15 15:05:18,true
6227,2017-12-15 15:09:18,true
7225,2017-12-15 15:09:18,true
4525,2017-12-15 15:10:18,true
4197,2017-12-15 15:10:18,true
4950,2017-12-15 15:10:18,true
5415,2017-12-15 15:10:18,true
6146,2017-12-15 15:10:18,true
6483,2017-12-15 15:10:18,true
6515,2017-12-15 15:10:18,true
6825,2017-12-15 15:10:18,true
7002,2017-12-15 15:10:18,true
7454,2017-12-15 15:10:18,true
7489,2017-12-15 15:10:18,true
7868,2017-12-15 15:10:18,true
7905,2017-12-15 15:10:18,true
1065,2017-12-15 15:12:18,true
5353,2017-12-15 15:14:18,true
5485,2017-12-15 15:14:18,true
5921,2017-12-15 15:14:18,true
6125,2017-12-15 15:14:18,true
6376,2017-12-15 15:14:18,true
6738,2017-12-15 15:14:18,true
6830,2017-12-15 15:14:18,true
6870,2017-12-15 15:14:18,true
7010,2017-12-15 15:15:18,true
7090,2017-12-15 15:15:18,true
8099,2017-12-15 15:15:18,true
8194,2017-12-15 15:15:18,true
8417,2017-12-15 15:15:18,true
8576,2017-12-15 15:15:18,true
8924,2017-12-15 15:15:18,true
781,2017-12-15 15:16:18,true
1259,2017-12-15 15:16:18,true
1593,2017-12-15 15:16:18,true
1733,2017-12-15 15:17:18,true
2969,2017-12-15 15:17:18,true
3602,2017-12-15 15:17:18,true
3891,2017-12-15 15:17:18,true
7308,2017-12-15 15:17:18,true
7940,2017-12-15 15:17:18,true
8030,2017-12-15 15:17:18,true
8379,2017-12-15 15:17:18,true
8403,2017-12-15 15:17:18,true
8629,2017-12-15 15:17:18,true
8874,2017-12-15 15:17:18,true
9022,2017-12-15 15:17:18,true
9366,2017-12-15 15:17:18,true
9428,2017-12-15 15:17:18,true
9826,2017-12-15 15:17:18,true
9867,2017-12-15 15:17:18,true
9947,2017-12-15 15:17:18,true
2252,2017-12-15 15:19:18,true
2265,2017-12-15 15:19:18,true
2641,2017-12-15 15:19:18,true
2656,2017-12-15 15:19:18,true
2681,2017-12-15 15:19:18,true
2992,2017-12-15 15:19:18,true
3104,2017-12-15 15:19:18,true
4049,2017-12-15 15:19:18,true
4391,2017-12-15 15:19:18,true
4434,2017-12-15 15:19:18,true
5123,2017-12-15 15:19:18,true
6129,2017-12-15 15:19:18,true
6484,2017-12-15 15:19:18,true
7417,2017-12-15 15:19:18,true
7632,2017-12-15 15:19:18,true
7697,2017-12-15 15:19:18,true
7736,2017-12-15 15:19:18,true
8205,2017-12-15 15:19:18,true
8373,2017-12-15 15:19:18,true
734,2017-12-15 15:25:18,true
866,2017-12-15 15:33:18,true
2249,2017-12-15 15:33:18,true
2527,2017-12-15 15:33:18,true
3551,2017-12-15 15:33:18,true
4263,2017-12-15 15:33:18,true
5038,2017-12-15 15:33:18,true
5786,2017-12-15 15:33:18,true
6964,2017-12-15 15:33:18,true
7024,2017-12-15 15:35:18,true
96,2017-12-15 15:36:18,true
640,2017-12-15 15:36:18,true
949,2017-12-15 15:36:18,true
1543,2017-12-15 15:36:18,true
1894,2017-12-15 15:36:18,true
1921,2017-12-15 15:36:18,true
3683,2017-12-15 15:36:18,true
3704,2017-12-15 15:36:18,true
4399,2017-12-15 15:36:18,true
4471,2017-12-15 15:36:18,true
4688,2017-12-15 15:36:18,true
4872,2017-12-15 15:36:18,true
5097,2017-12-15 15:36:18,true
5299,2017-12-15 15:36:18,true
5789,2017-12-15 15:37:18,true
5962,2017-12-15 15:37:18,true
6942,2017-12-15 15:37:18,true
6998,2017-12-15 15:37:18,true
7492,2017-12-15 15:37:18,true
8042,2017-12-15 15:37:18,true
8751,2017-12-15 15:37:18,true
9598,2017-12-15 15:37:18,true
357,2017-12-15 15:45:18,true
748,2017-12-15 15:45:18,true
1178,2017-12-15 15:45:18,true
1220,2017-12-15 15:45:18,true
1915,2017-12-15 15:45:18,true
2591,2017-12-15 15:45:18,true
2700,2017-12-15 15:45:18,true
3882,2017-12-15 15:45:18,true
895,2017-12-15 15:50:18,true
8428,2017-12-15 15:52:18,true
220,2017-12-15 15:52:18,true
568,2017-12-15 15:52:18,true
636,2017-12-15 15:52:18,true
796,2017-12-15 15:52:18,true
848,2017-12-15 15:52:18,true
874,2017-12-15 15:52:18,true
1269,2017-12-15 15:52:18,true
1463,2017-12-15 15:52:18,true
1963,2017-12-15 15:52:18,true
2322,2017-12-15 15:52:18,true
8519,2017-12-15 15:52:18,true
9155,2017-12-15 15:52:18,true
9289,2017-12-15 15:52:18,true
9454,2017-12-15 15:52:18,true
9554,2017-12-15 15:52:18,true
9680,2017-12-15 15:52:18,true
9796,2017-12-15 15:52:18,true
9903,2017-12-15 15:52:18,true
9910,2017-12-15 15:52:18,true
1330,2017-12-15 15:53:18,true
1459,2017-12-15 15:53:18,true
1538,2017-12-15 15:53:18,true
2187,2017-12-15 15:53:18,true
2952,2017-12-15 15:53:18,true
3029,2017-12-15 15:53:18,true
3094,2017-12-15 15:53:18,true
4380,2017-12-15 15:53:18,true
5107,2017-12-15 15:53:18,true
5261,2017-12-15 15:53:18,true
5284,2017-12-15 15:53:18,true
5484,2017-12-15 15:53:18,true
6458,2017-12-15 15:53:18,true
6538,2017-12-15 15:53:18,true
6568,2017-12-15 15:53:18,true
7473,2017-12-15 15:53:18,true
7981,2017-12-15 15:53:18,true
4589,2017-12-15 16:01:18,true
4949,2017-12-15 16:03:18,true
5241,2017-12-15 16:03:18,true
846,2017-12-15 16:09:18,true
990,2017-12-15 16:09:18,true
1418,2017-12-15 16:09:18,true
1848,2017-12-15 16:09:18,true
1970,2017-12-15 16:09:18,true
2021,2017-12-15 16:09:18,true
2165,2017-12-15 16:09:18,true
3266,2017-12-15 16:09:18,true
3650,2017-12-15 16:09:18,true
4274,2017-12-15 16:09:18,true
4360,2017-12-15 16:09:18,true
4406,2017-12-15 16:09:18,true
5116,2017-12-15 16:09:18,true
5240,2017-12-15 16:09:18,true
6791,2017-12-15 16:09:18,true
6945,2017-12-15 16:09:18,true
7202,2017-12-15 16:09:18,true
8294,2017-12-15 16:09:18,true
8661,2017-12-15 16:09:18,true
8934,2017-12-15 16:09:18,true
555,2017-12-15 16:09:18,true
1005,2017-12-15 16:09:18,true
1693,2017-12-15 16:09:18,true
1991,2017-12-15 16:09:18,true
2530,2017-12-15 16:09:18,true
3078,2017-12-15 16:09:18,true
3740,2017-12-15 16:09:18,true
4279,2017-12-15 16:09:18,true
5542,2017-12-15 16:09:18,true
6375,2017-12-15 16:09:18,true
6734,2017-12-15 16:09:18,true
6929,2017-12-15 16:09:18,true
7420,2017-12-15 16:09:18,true
7629,2017-12-15 16:09:18,true
7857,2017-12-15 16:09:18,true
7906,2017-12-15 16:09:18,true
8338,2017-12-15 16:09:18,true
8939,2017-12-15 16:09:18,true
8989,2017-12-15 16:09:18,true
9060,2017-12-15 16:09:18,true
482,2017-12-15 16:10:18,true
2183,2017-12-15 16:10:18,true
2344,2017-12-15 16:10:18,true
2594,2017-12-15 16:10:18,true
2875,2017-12-15 16:10:18,true
3024,2017-12-15 16:10:18,true
3799,2017-12-15 16:10:18,true
4744,2017-12-15 16:10:18,true
4898,2017-12-15 16:10:18,true
5474,2017-12-15 16:10:18,true
6764,2017-12-15 16:10:18,true
6779,2017-12-15 16:10:18,true
7396,2017-12-15 16:10:18,true
7754,2017-12-15 16:10:18,true
8134,2017-12-15 16:10:18,true
8673,2017-12-15 16:10:18,true
8817,2017-12-15 16:10:18,true
9613,2017-12-15 16:10:18,true
9634,2017-12-15 16:10:18,true
9758,2017-12-15 16:10:18,true
2533,2017-12-15 16:10:18,true
4011,2017-12-15 16:10:18,true
5386,2017-12-15 16:10:18,true
6002,2017-12-15 16:10:18,true
6447,2017-12-15 16:10:18,true
8093,2017-12-15 16:10:18,true
8123,2017-12-15 16:10:18,true
8946,2017-12-15 16:10:18,true
9175,2017-12-15 16:10:18,true
9224,2017-12-15 16:10:18,true
873,2017-12-15 16:11:18,true
1675,2017-12-15 16:11:18,true
1808,2017-12-15 16:11:18,true
2164,2017-12-15 16:11:18,true
3263,2017-12-15 16:11:18,true
3562,2017-12-15 16:11:18,true
4536,2017-12-15 16:11:18,true
4731,2017-12-15 16:11:18,true
5250,2017-12-15 16:11:18,true
5503,2017-12-15 16:11:18,true
6045,2017-12-15 16:11:18,true
7279,2017-12-15 16:11:18,true
8285,2017-12-15 16:11:18,true
8663,2017-12-15 16:11:18,true
8737,2017-12-15 16:11:18,true
9401,2017-12-15 16:11:18,true
9936,2017-12-15 16:11:18,true
9945,2017-12-15 16:11:18,true
9960,2017-12-15 16:11:18,true
9964,2017-12-15 16:11:18,true
84,2017-12-15 16:11:18,true
1013,2017-12-15 16:11:18,true
1655,2017-12-15 16:11:18,true
6337,2017-12-15 16:13:18,true
6863,2017-12-15 16:15:18,true
2064,2017-12-15 16:19:18,true
2549,2017-12-15 16:19:18,true
2711,2017-12-15 16:19:18,true
3182,2017-12-15 16:19:18,true
3945,2017-12-15 16:19:18,true
4665,2017-12-15 16:19:18,true
5430,2017-12-15 16:19:18,true
5984,2017-12-15 16:19:18,true
7173,2017-12-15 16:19:18,true
7545,2017-12-15 16:19:18,true
7972,2017-12-15 16:19:18,true
8052,2017-12-15 16:19:18,true
8230,2017-12-15 16:19:18,true
8664,2017-12-15 16:19:18,true
8965,2017-12-15 16:19:18,true
9004,2017-12-15 16:19:18,true
9181,2017-12-15 16:19:18,true
302,2017-12-15 16:19:18,true
684,2017-12-15 16:19:18,true
822,2017-12-15 16:19:18,true
1584,2017-12-15 16:19:18,true
1641,2017-12-15 16:19:18,true
1721,2017-12-15 16:19:18,true
2154,2017-12-15 16:19:18,true
2691,2017-12-15 16:19:18,true
3295,2017-12-15 16:19:18,true
3403,2017-12-15 16:19:18,true
4039,2017-12-15 16:19:18,true
4600,2017-12-15 16:19:18,true
5011,2017-12-15 16:20:18,true
5195,2017-12-15 16:20:18,true
6251,2017-12-15 16:20:18,true
6351,2017-12-15 16:20:18,true
6569,2017-12-15 16:20:18,true
6855,2017-12-15 16:20:18,true
7095,2017-12-15 16:20:18,true
7317,2017-12-15 16:20:18,true
7312,2017-12-15 16:23:18,true
7402,2017-12-15 16:23:18,true
682,2017-12-15 16:25:18,true
1242,2017-12-15 16:25:18,true
1358,2017-12-15 16:25:18,true
1577,2017-12-15 16:25:18,true
2078,2017-12-15 16:25:18,true
